codePostal;CodeINSEE;BV;Commune;Département;Altitude Moyenne;Superficie;Population;geo_point_2d;geo_shape
1450;1051;1269;BOLOZON;AIN;388.0;500.0;0.1;46.1960338503,5.47095075411;"{""type"": ""Polygon"", ""coordinates"": [[[5.461658095293188, 46.1774171285855], [5.454643248414598, 46.18150589681502], [5.460542847459959, 46.18609013470417], [5.466176135168163, 46.19107627121046], [5.464100305169293, 46.20434683103756], [5.451294554759514, 46.20872283359001], [5.450402569786967, 46.215183612710476], [5.454173932813019, 46.21680501403306], [5.460665375539302, 46.21309708952361], [5.461710954983095, 46.210083402362606], [5.469883166777121, 46.20770792045139], [5.473067911758815, 46.2017916888341], [5.489941244748234, 46.19906293218888], [5.48945364493701, 46.18946968103372], [5.483030491577582, 46.18484426838064], [5.465024526988736, 46.18508308533264], [5.463438312582656, 46.178937146713494], [5.461658095293188, 46.1774171285855]]]}"
1460;1063;1269;BRION;AIN;486.0;450.0;0.5;46.1686327301,5.54656422194;"{""type"": ""Polygon"", ""coordinates"": [[[5.530493354277687, 46.156489615221176], [5.539797172808535, 46.182427575928436], [5.559787909016659, 46.17609577846201], [5.564030200370616, 46.174459487356536], [5.560562030976862, 46.16851028113492], [5.5558134539132595, 46.15955356989151], [5.530493354277687, 46.156489615221176]]]}"
1470;1037;38247;BENONCES;AIN;702.0;1532.0;0.30000000000000004;45.8374974718,5.48285330863;"{""type"": ""Polygon"", ""coordinates"": [[[5.463469740831351, 45.81185285983588], [5.450409265232264, 45.82904748876891], [5.459784313720407, 45.836988041104576], [5.478564780883582, 45.838442351231905], [5.469181547055086, 45.85803595483735], [5.473007667476575, 45.86428583019526], [5.470891466603176, 45.867422329520075], [5.477937334715874, 45.86780859468375], [5.508967099627096, 45.84713184287012], [5.515039879434601, 45.83923060861877], [5.508771441795643, 45.834892329953], [5.500733364576084, 45.830728072815575], [5.49796222638934, 45.8204736257046], [5.485667755442066, 45.81528530473081], [5.481329229385712, 45.81679522100752], [5.467982674283697, 45.81741212522668], [5.463469740831351, 45.81185285983588]]]}"
1480;1021;69123;ARS-SUR-FORMANS;AIN;257.0;557.0;1.3;45.9934611,4.82199649494;"{""type"": ""Polygon"", ""coordinates"": [[[4.836711711236712, 45.97317600058905], [4.813989552277214, 45.986927157479435], [4.808429049134967, 45.99662685621136], [4.801062863753677, 46.001373950990654], [4.801704849262917, 46.0071644221089], [4.808631804760682, 46.00751342632345], [4.822387756383896, 46.004464699197165], [4.83198999136969, 46.00325597258214], [4.836668076162517, 45.99006551134888], [4.836711711236712, 45.97317600058905]]]}"
1500;1004;1004;AMBERIEU-EN-BUGEY;AIN;379.0;2448.0;13.4;45.9608475114,5.3729257777;"{""type"": ""Polygon"", ""coordinates"": [[[5.386190824025674, 45.930927620632], [5.374333621758239, 45.93679872108095], [5.372314932961313, 45.943291506642986], [5.344968809766296, 45.95068126760154], [5.341280890273497, 45.948388288135014], [5.327335447177312, 45.95669381885147], [5.33065840754396, 45.97447197283294], [5.337615969823886, 45.98404910573226], [5.34747373307215, 45.98247582203856], [5.378274484108938, 45.97423848858495], [5.3962853452680974, 45.97837225136911], [5.396959702283463, 45.98169133510786], [5.413533405897647, 45.97889779714948], [5.408819757268224, 45.94206079146535], [5.3942627999284, 45.939901273042416], [5.386190824025674, 45.930927620632]]]}"
1510;1019;1185;ARMIX;AIN;831.0;695.0;0.0;45.8541838459,5.58357838695;"{""type"": ""Polygon"", ""coordinates"": [[[5.609592948241895, 45.848293501796675], [5.599667543371265, 45.848333175544944], [5.586028984756762, 45.83874454398457], [5.574560032969366, 45.84516922758794], [5.561800066020245, 45.85466723868623], [5.555536644159495, 45.86307995339897], [5.558865364384472, 45.86533811149083], [5.594742709313045, 45.862862070364955], [5.612921670637972, 45.85324404218455], [5.609592948241895, 45.848293501796675]]]}"
1540;1291;1457;PERREX;AIN;197.0;1116.0;0.8;46.2465065604,4.97464940331;"{""type"": ""Polygon"", ""coordinates"": [[[4.957501878319365, 46.23261719761807], [4.941113394516432, 46.24924667037451], [4.937743346663954, 46.25454647424336], [4.9459209353646845, 46.25628951770594], [4.965201596737587, 46.25403961143702], [4.9783654798777235, 46.25863061075017], [4.993293797332381, 46.25775762236994], [5.001986887093773, 46.2575509954408], [5.008575487764428, 46.24245508872251], [4.991185250482968, 46.23655446539885], [4.957501878319365, 46.23261719761807]]]}"
1550;1109;1033;COLLONGES;AIN;738.0;1621.0;1.8;46.1419227898,5.90040256654;"{""type"": ""Polygon"", ""coordinates"": [[[5.896828604989953, 46.11976656199635], [5.879372849670343, 46.13554723717373], [5.875225383225251, 46.13728331122869], [5.866263737756223, 46.134707542211245], [5.866646988537699, 46.13683342823912], [5.8680693400833555, 46.14743026737284], [5.864782596305933, 46.15747917044018], [5.9057589944376225, 46.15872700224231], [5.9335139682120275, 46.14960619601874], [5.928028105256951, 46.144233005447056], [5.936526848703937, 46.1356512302478], [5.936955605781407, 46.12864751901684], [5.927926494251667, 46.12799768043486], [5.920403014365733, 46.13103897437674], [5.9067976239518245, 46.122539376462775], [5.896828604989953, 46.11976656199635]]]}"
1560;1124;39475;CORMOZ;AIN;205.0;1961.0;0.6000000000000001;46.4336632942,5.22181275755;"{""type"": ""Polygon"", ""coordinates"": [[[5.231301054591355, 46.4076254273252], [5.233082815465024, 46.410752464476914], [5.228848394378208, 46.412303577064776], [5.211465205290113, 46.4072458381294], [5.204235585444832, 46.4117096109832], [5.194672118059588, 46.41095706888121], [5.18683483470838, 46.414602641348864], [5.198370511704849, 46.42615462766214], [5.201873927124838, 46.4287174760387], [5.207930908180125, 46.45961538856225], [5.215064143095115, 46.468359273121585], [5.224698303878058, 46.468352242722155], [5.236259286250153, 46.45778516446399], [5.234242490551472, 46.45468978746702], [5.242593429288231, 46.44698626472053], [5.241503366715103, 46.433774598384964], [5.25379084209211, 46.42338939684502], [5.252380468115799, 46.42014723017357], [5.242725604459211, 46.41944551723462], [5.246070707114713, 46.41368652323303], [5.240900977653134, 46.40799583709491], [5.231301054591355, 46.4076254273252]]]}"
1570;1023;1305;ASNIERES-SUR-SAONE;AIN;172.0;469.0;0.1;46.3857281418,4.88387478623;"{""type"": ""Polygon"", ""coordinates"": [[[4.876244342015458, 46.36931185583898], [4.865690621451424, 46.37576299563319], [4.873919178764043, 46.384986586242874], [4.888207701704545, 46.40298160185766], [4.897915615515331, 46.39871326280438], [4.8962805398878615, 46.38461708540511], [4.876244342015458, 46.36931185583898]]]}"
1580;1192;1283;IZERNORE;AIN;535.0;2129.0;2.3;46.2179780137,5.56258251719;"{""type"": ""Polygon"", ""coordinates"": [[[5.567195465619101, 46.189713358917004], [5.566755677764508, 46.19639039491285], [5.547623804079558, 46.199568702079205], [5.533080167216626, 46.1984702137758], [5.524909563855623, 46.2019224166806], [5.527386177694575, 46.215111264372496], [5.527623779886095, 46.221106267737554], [5.53271768570727, 46.225443603471845], [5.541732142829349, 46.22584613443108], [5.552864076696599, 46.24243559291301], [5.565916740998643, 46.23888949432902], [5.579829674138248, 46.2409623698716], [5.5884093925446265, 46.238145672900295], [5.596508610857012, 46.241096460261936], [5.599468194242841, 46.239434157474456], [5.590318806408559, 46.21345177335731], [5.578823206524005, 46.195594698235375], [5.567195465619101, 46.189713358917004]]]}"
1590;1148;1283;DORTAN;AIN;478.0;1876.0;2.1;46.3133221173,5.64146584117;"{""type"": ""Polygon"", ""coordinates"": [[[5.659297877505884, 46.29176820638129], [5.646514458676819, 46.297264704163425], [5.631967118852239, 46.295871980708164], [5.612519030714758, 46.29907677959606], [5.604317264555548, 46.30154407787493], [5.608103863382391, 46.30734974230987], [5.604628116061567, 46.30943842797517], [5.605660354372375, 46.31364034186328], [5.612518353306861, 46.32655628115873], [5.631575308116761, 46.330694668325926], [5.637458308552874, 46.33644201147636], [5.645987135306471, 46.34280341254812], [5.649797748005981, 46.334191627540406], [5.6478640001447875, 46.32434383297056], [5.667493169903426, 46.32390397014219], [5.683316430330278, 46.31587395840368], [5.684582306162634, 46.3109337142255], [5.673091240553807, 46.30540158468138], [5.659297877505884, 46.29176820638129]]]}"
1600;1238;69123;MASSIEUX;AIN;207.0;320.0;2.4;45.9094016817,4.82779660051;"{""type"": ""Polygon"", ""coordinates"": [[[4.805177333218321, 45.89632861459743], [4.804098988117897, 45.898066215210555], [4.810675102833305, 45.90975164913803], [4.825802232002497, 45.911832344762125], [4.851347707693961, 45.92361309715402], [4.849115607429312, 45.91286775063065], [4.805177333218321, 45.89632861459743]]]}"
1630;1078;74012;CHALLEX;AIN;442.0;877.0;1.2;46.1768358327,5.97115092939;"{""type"": ""Polygon"", ""coordinates"": [[[5.973349106993682, 46.15616664444155], [5.952165930662198, 46.16324332468348], [5.957205175279825, 46.16867213679779], [5.954923540633261, 46.17831938497224], [5.9636761098453555, 46.196969857319246], [5.993235495433079, 46.18482294713428], [5.990267029764238, 46.17488052736005], [5.9821702092278715, 46.17220974076125], [5.973349106993682, 46.15616664444155]]]}"
1640;1002;1004;L'ABERGEMENT-DE-VAREY;AIN;483.0;912.0;0.2;46.0091878776,5.42801696363;"{""type"": ""Polygon"", ""coordinates"": [[[5.430089291292173, 45.98275997279625], [5.424810046644151, 45.9864227628877], [5.424325892463126, 45.99684772917092], [5.404368934888941, 46.00782279865605], [5.424758839241116, 46.03130753405992], [5.4412857391776495, 46.02540304842597], [5.444377108732884, 46.01726413298952], [5.440782255342316, 45.99716096784304], [5.434437253780956, 45.98435129777951], [5.430089291292173, 45.98275997279625]]]}"
1660;1096;1457;CHAVEYRIAT;AIN;228.0;1680.0;0.9;46.1991513767,5.0564069258;"{""type"": ""Polygon"", ""coordinates"": [[[5.060487009980037, 46.173967626115214], [5.041912948215869, 46.18459887917272], [5.041307302541074, 46.19794137656954], [5.036967287028439, 46.204027443723604], [5.014747120996778, 46.2097649529707], [5.026099647587932, 46.221687725471256], [5.035358025766242, 46.223927505758496], [5.048539383025603, 46.219988640033996], [5.058287636680755, 46.22074044949245], [5.068121569225616, 46.20896887185726], [5.089812040101885, 46.195267501932456], [5.090547985231477, 46.18157081960333], [5.060487009980037, 46.173967626115214]]]}"
1680;1182;#N/A;GROSLEE;AIN;424.0;722.0;0.30000000000000004;45.7216666431,5.57285524796;"{""type"": ""Polygon"", ""coordinates"": [[[5.552641255166109, 45.70970288195699], [5.54554159780885, 45.713593457464874], [5.565680334653548, 45.73157938651392], [5.580648773830111, 45.738877878132854], [5.592254256984481, 45.727070139584285], [5.596506373339777, 45.71680927604542], [5.571106173925512, 45.71021101690638], [5.552641255166109, 45.70970288195699]]]}"
1700;1043;69123;BEYNOST;AIN;237.0;1072.0;4.4;45.8390325448,4.99738002182;"{""type"": ""Polygon"", ""coordinates"": [[[4.993948361974928, 45.80817764520405], [4.9809474384014525, 45.84932872815832], [4.973003147727608, 45.85822326723697], [4.993575784365616, 45.86278040475408], [5.008077100321504, 45.85347976648619], [5.019810562121375, 45.83137249093924], [5.00024061360677, 45.816893966959974], [5.001206017067918, 45.81012100949355], [4.993948361974928, 45.80817764520405]]]}"
1710;1419;74012;THOIRY;AIN;844.0;2886.0;5.0;46.2435475879,5.96506297987;"{""type"": ""Polygon"", ""coordinates"": [[[5.974412360787488, 46.2147478852416], [5.942912611490932, 46.23175148514511], [5.919947918292567, 46.23915569229705], [5.92300987963846, 46.25783788785833], [5.919492138074391, 46.259838520393], [5.946633690210001, 46.27461088833517], [5.981775976881988, 46.26036809391462], [6.009204687070766, 46.239622830085466], [6.014256900292219, 46.2391556363363], [6.016683918445726, 46.231819107055436], [6.002932330713049, 46.22257696366769], [5.993818297330819, 46.22043830746474], [5.99271795930261, 46.21716914087981], [5.974412360787488, 46.2147478852416]]]}"
1750;1320;71270;REPLONGES;AIN;179.0;1664.0;3.4;46.3077356023,4.8746938271;"{""type"": ""Polygon"", ""coordinates"": [[[4.900321681947058, 46.29648532229293], [4.895390864275406, 46.29669358732924], [4.886469037856313, 46.28856397453583], [4.876609964422379, 46.288258486996845], [4.848662048577249, 46.29401185395338], [4.841092322395763, 46.3022949942553], [4.8455862181304274, 46.311076352781754], [4.841217378065635, 46.31180456686442], [4.851423109810377, 46.32607772651299], [4.88390802102715, 46.32362677920575], [4.905489986998468, 46.31802565682057], [4.916326976861033, 46.30971924510211], [4.900365225183729, 46.299610149705906], [4.900321681947058, 46.29648532229293]]]}"
1800;1054;1244;BOURG-SAINT-CHRISTOPHE;AIN;256.0;891.0;1.1;45.8861934456,5.14349196896;"{""type"": ""Polygon"", ""coordinates"": [[[5.147132212644689, 45.865669007004996], [5.132129983456265, 45.87951943094357], [5.117242319887575, 45.88109646277174], [5.112238657410743, 45.88683818594619], [5.1294976963261885, 45.893180445166735], [5.139391025749528, 45.900785782764316], [5.153935918825666, 45.9028608054266], [5.165426703758396, 45.89285830773851], [5.159644305646442, 45.87632158988652], [5.147132212644689, 45.865669007004996]]]}"
1851;1232;1266;MARBOZ;AIN;217.0;4037.0;2.2;46.3434312497,5.24374534963;"{""type"": ""Polygon"", ""coordinates"": [[[5.244989952976152, 46.28888830406555], [5.21726770296012, 46.292611404521864], [5.215361448623936, 46.302341431458146], [5.220203439267755, 46.31500290723193], [5.224980328844315, 46.31993635118812], [5.213259899455111, 46.32525429513335], [5.219460134289007, 46.34474470511622], [5.211943071697802, 46.356673585070716], [5.216346611486895, 46.35842574936232], [5.236616753219074, 46.39782849615288], [5.234929431348036, 46.401140560473905], [5.239906908865948, 46.40122312731062], [5.246264440429578, 46.39591838958734], [5.260500255511568, 46.37779170159373], [5.270018272366067, 46.37975567152418], [5.278406453924191, 46.37614720935952], [5.277099496020007, 46.370083621212494], [5.272998873291396, 46.36848986227571], [5.278226941715382, 46.3474949704848], [5.270229776718997, 46.33190777944182], [5.268488620729624, 46.31815052802472], [5.249985851248482, 46.307049743896776], [5.245573178214175, 46.30088499766532], [5.247479512599761, 46.294136138071835], [5.244989952976152, 46.28888830406555]]]}"
1960;1289;1053;PERONNAS;AIN;251.0;1784.0;6.1;46.1711903413,5.21802169564;"{""type"": ""Polygon"", ""coordinates"": [[[5.234441580179646, 46.14542940072785], [5.223512513772446, 46.15430100202387], [5.1929624780238, 46.163768102970025], [5.184533414217273, 46.16078659014465], [5.184814632577495, 46.166870797384156], [5.177381945776343, 46.169067367418336], [5.187455539067803, 46.190827117126695], [5.195106388164965, 46.187860020376206], [5.206996949888455, 46.19132318845536], [5.221684122718247, 46.192055022543386], [5.234440771125423, 46.18232808804288], [5.23716312569385, 46.175941581632486], [5.256739653622479, 46.176140043712714], [5.262505937443536, 46.166917737308914], [5.244307730067865, 46.16325186954062], [5.242956049158573, 46.159999471576995], [5.248986699253639, 46.15468232963598], [5.246139272732885, 46.14909033394886], [5.234441580179646, 46.14542940072785]]]}"
1990;1028;1093;BANEINS;AIN;242.0;904.0;0.6000000000000001;46.1141214445,4.90146475101;"{""type"": ""Polygon"", ""coordinates"": [[[4.8849419436877755, 46.09407440495892], [4.881170359335764, 46.10491890764732], [4.880692973965525, 46.11820378772201], [4.892260448085264, 46.12762253564191], [4.90936269187648, 46.129164756530656], [4.921996260482057, 46.12663667307488], [4.92199538031264, 46.12069170563269], [4.92627342692396, 46.1200517234555], [4.9284905374538255, 46.11347458708509], [4.913858753585823, 46.10651619523459], [4.8849419436877755, 46.09407440495892]]]}"
2000;2037;2408;AULNOIS-SOUS-LAON;AISNE;77.0;966.0;1.3;49.6198117499,3.60981962105;"{""type"": ""Polygon"", ""coordinates"": [[[3.623187756141834, 49.6085675965247], [3.622870071412121, 49.605181274730775], [3.613364089931916, 49.60235391387187], [3.599039656488656, 49.60595712622071], [3.595182679833985, 49.60366652395432], [3.581483317028167, 49.6125396883721], [3.588035076587087, 49.6242894069487], [3.603526673227305, 49.63239106899327], [3.613198124204492, 49.630123042326375], [3.617645311683372, 49.63178996259472], [3.623534357618008, 49.640503575157446], [3.641244979330848, 49.62932232297183], [3.639600945468212, 49.626176755411265], [3.6183078926673353, 49.61789359228063], [3.623187756141834, 49.6085675965247]]]}"
2100;2288;2691;ESSIGNY-LE-PETIT;AISNE;104.0;461.0;0.4;49.8961825414,3.36742260207;"{""type"": ""Polygon"", ""coordinates"": [[[3.370267114089488, 49.87980672442211], [3.355360795825898, 49.893317156201476], [3.35573000215941, 49.91634909759791], [3.365665535605364, 49.91084905778901], [3.3697633080444502, 49.911959630766134], [3.368265752048412, 49.90877512116586], [3.378501362281376, 49.89723629751739], [3.377784876614967, 49.89062675509098], [3.38268598634079, 49.889641299078974], [3.384165963974766, 49.88306076670985], [3.370267114089488, 49.87980672442211]]]}"
2110;2006;2095;AISONVILLE-ET-BERNOVILLE;AISNE;142.0;875.0;0.30000000000000004;49.930148162,3.51120205593;"{""type"": ""Polygon"", ""coordinates"": [[[3.513758453140077, 49.909454098106615], [3.503802347452675, 49.911238280315814], [3.501494205824711, 49.92407575337462], [3.487856446349824, 49.93407514268353], [3.482651320986467, 49.934059857797784], [3.481204479208048, 49.940012271557144], [3.488313289262605, 49.94399047929992], [3.493127084169437, 49.94373761843661], [3.499716918558387, 49.951427147554206], [3.508380136819333, 49.939255597103035], [3.523656275380167, 49.93863422311973], [3.542958134138172, 49.92921671386554], [3.537460094896844, 49.922494673702445], [3.529542325573868, 49.91840593610797], [3.514871096993117, 49.919079440678125], [3.513758453140077, 49.909454098106615]]]}"
